NE ID;END ID;TIPO TOP
SP-JPA-RAP-0024;SPSPO_6328; NÃO TOP
SP-SAU-RAP-0005;SPSPO_6610; NÃO TOP
SP-SAU-RAP-0054;SPSPO_6657; NÃO TOP
SP-SAU-RAP-0056;SPSPO_6659; NÃO TOP
SP-SAU-RAP-0026;SPSPO_6630; NÃO TOP
SP-SAU-RAP-0048;SPSPO_6651; NÃO TOP
SP-MOA-RAP-0032;SPSPO_6923; NÃO TOP
SP-MOA-RAP-0031;SPSPO_6441; NÃO TOP
SP-MOA-RAP-0007;SPSPO_6405; NÃO TOP
SP-JPA-RAP-0002;SPSPO_6314; NÃO TOP
SP-MOA-RAP-0017;SPSPO_6428; NÃO TOP
SP-VMN-RAP-0006;SPSPO_6746; NÃO TOP
SP-JPA-RAP-0028;SPSPO_6332; NÃO TOP
SP-PIN-RAP-0004;SPSPO_6492; NÃO TOP
SP-PIN-RAP-0009;SPSPO_6494; NÃO TOP
SP-PGG-RAP-0302;0; NÃO TOP
SP-PGG-RAP-0602;0; NÃO TOP
SP-MOB-RAP-0002;SPSPO_6445; NÃO TOP
SP-MOB-RAP-0008;SPSPO_6451; NÃO TOP
SP-RPQ-RAP-0005;SPSPO_6548; NÃO TOP
SP-BRE-RAP-0002;SPSPO_6825; NÃO TOP
SP-VAN-RAP-0004;SPSPO_6951; NÃO TOP
SP-TAT-RAP-0031;SPSPO_6699; NÃO TOP
SP-VSO-RAP-0008;SPSPO_6817; NÃO TOP
SP-PSG-RAP-1202;0; NÃO TOP
SP-BLP-RAP-0001;0; NÃO TOP
SP-TAT-RAP-0001;SPSPO_6947; NÃO TOP
SP-TAT-RAP-0015;SPSPO_6685; NÃO TOP
SP-CBO-RAP-0019;SPSPO_6237; NÃO TOP
SP-ITB-RAP-0028;SPSPO_6282; NÃO TOP
SP-MAE-RAP-0002;0; NÃO TOP
SP-LIB-RAP-0024;SPSPO_6392; NÃO TOP
SP-PIN-RAP-0030;SPSPO_6512; NÃO TOP
SP-PIN-RAP-0032;SPSPO_6514; NÃO TOP
SP-JPA-RAP-0012;SPSPO_6321; NÃO TOP
SP-VMN-RAP-0010;SPSPO_6750; NÃO TOP
SP-SCE-RAP-0009;SPSPO_6560; NÃO TOP
SP-VMN-RAP-0055;SPSPO_6799; NÃO TOP
SP-PDZ-RAP-0021;SPSPO_6931; NÃO TOP
SP-LAP-RAP-0014;SPSPO_6372; NÃO TOP
SP-LIB-RAP-0023;SPSPO_6391; NÃO TOP
SP-CCE-RAP-0009;SPSPO_6247; NÃO TOP
SP-JPA-RAP-0033;SPSPO_6308; NÃO TOP
SP-SAU-RAP-0009;SPSPO_6614; NÃO TOP
SP-SAU-RAP-0042;SPSPO_6646; NÃO TOP
SP-SAU-RAP-0055;SPSPO_6658; NÃO TOP
SP-SAU-RAP-0012;SPSPO_6616; NÃO TOP
SP-SAU-RAP-0016;SPSPO_6620; NÃO TOP
SP-SAU-RAP-0025;SPSPO_6629; NÃO TOP
SP-MOA-RAP-0037;SPSPO_6411; NÃO TOP
SP-STC-RAP-0010;SPSPO_6580; NÃO TOP
SP-MOA-RAP-0018;SPSPO_6429; NÃO TOP
SP-JPO-RAP-0018;SPSPO_6357; NÃO TOP
SP-JPA-RAP-0034;SPSPO_6309; NÃO TOP
SP-VMN-RAP-0038;SPSPO_6774; NÃO TOP
SP-VMN-RAP-0053;SPSPO_6797; NÃO TOP
SP-VMN-RAP-0016;SPSPO_6756; NÃO TOP
SP-PGG-RAP-0402;0; NÃO TOP
SP-PGG-RAP-0702;0; NÃO TOP
SP-RPQ-RAP-0003;SPSPO_6546; NÃO TOP
SP-TAT-RAP-0032;SPSPO_6700; NÃO TOP
SP-MOB-RAP-0010;SPSPO_6453; NÃO TOP
SP-MOB-RAP-0005;SPSPO_6448; NÃO TOP
SP-SKY-RAP-1401;0; NÃO TOP
SP-SKY-RAP-1405;0; NÃO TOP
SP-SKY-RAP-1502;0; NÃO TOP
SP-SKY-RAP-1503;0; NÃO TOP
SP-SKY-RAP-2603;0; NÃO TOP
SP-VSO-RAP-0007;SPSPO_6816; NÃO TOP
SP-SAM-RAP-0005;SPSPO_6585; NÃO TOP
SP-PSG-RAP-1201;0; NÃO TOP
SP-PSG-RAP-5002;0; NÃO TOP
SP-PSG-RAP-8001;0; NÃO TOP
SP-ITB-RAP-0035;SPSPO_6288; NÃO TOP
SP-ITB-RAP-0008;SPSPO_6263; NÃO TOP
SP-ITB-RAP-0033;SPSPO_6286; NÃO TOP
SP-ITB-RAP-0021;SPSPO_6275; NÃO TOP
SP-BRA-RAP-0001;SPSPO_6890; NÃO TOP
SP-LAP-RAP-0019;SPSPO_6376; NÃO TOP
SP-PDZ-RAP-0012;SPSPO_6930; NÃO TOP
SP-PIN-RAP-0047;SPSPO_6527; NÃO TOP
SP-SAU-RAP-0002;SPSPO_6607; NÃO TOP
SP-SAU-RAP-0010;SPSPO_6946; NÃO TOP
SP-VMN-RAP-0007;SPSPO_6747; NÃO TOP
SP-MOA-RAP-0016;SPSPO_6427; NÃO TOP
SP-MOA-RAP-0014;SPSPO_6425; NÃO TOP
SP-MOA-RAP-0020;SPSPO_6922; NÃO TOP
SP-SAU-RAP-0061;SPSPO_6664; NÃO TOP
SP-MOA-RAP-0004;SPSPO_6402; NÃO TOP
SP-MOA-RAP-0002;SPSPO_6400; NÃO TOP
SP-JPO-RAP-0006;SPSPO_6346; NÃO TOP
SP-VMN-MAP-1015;SPSPO_6729; NÃO TOP
SP-PIN-RAP-0036;SPSPO_6518; NÃO TOP
SP-PIN-RAP-0038;SPSPO_6520; NÃO TOP
SP-VMN-RAP-0005;SPSPO_6745; NÃO TOP
SP-BVI-RAP-0028;SPSPO_6213; NÃO TOP
SP-PIN-RAP-0010;SPSPO_6495; NÃO TOP
SP-VMN-RAP-0023;SPSPO_6761; NÃO TOP
SP-BFU-RAP-0001;SPSPO_6891; NÃO TOP
SP-PDZ-RAP-0027;SPSPO_6481; NÃO TOP
SP-BEM-RAP-0010;SPSPO_6162; NÃO TOP
SP-SAM-RAP-0011;SPSPO_6591; NÃO TOP
SP-PSG-RAP-1102;0; NÃO TOP
SBO-SP8001-THWP01;0; NÃO TOP
MAU-SP8418-THWP01;0; NÃO TOP
SPO-SP2329-THWP01;0; NÃO TOP
SPO-SP2937-THWP01;0; NÃO TOP
SNE-SAPI31-THWP01;0; NÃO TOP
SPSOC_PTN0001;0; NÃO TOP
SPO-SP3716-THWP01;0; NÃO TOP
SOC-SOPL03-THWP01;0; NÃO TOP
SI9110;SPVOS_0013;NÃO TOP
SP1228;SPSPO_4006; NÃO TOP
SLPGBQ01;SPPGE_0002; NÃO TOP
SLPGCA02;SPPGE_0015; NÃO TOP
SLPGPP01;SPPGE_0006; NÃO TOP
SLPGVO01;SPPGE_0012; NÃO TOP
SLSTAP05;SPSTS_0075; NÃO TOP
SLPGCA01;SPPGE_0013; NÃO TOP
SLPGIG01;SPPGE_0004; NÃO TOP
SLSTPP05;SPSTS_0060; NÃO TOP
SLPGVN01;SPPGE_0011; NÃO TOP
SLMABE09;SPMAU_0029;NÃO TOP
SLPGJM01;SPPGE_0005; NÃO TOP
SLPGSO01;SPPGE_0007; NÃO TOP
SLSTVN02;SPSTS_0033; NÃO TOP
SLPGVA01;SPPGE_0009; NÃO TOP
SLSTVM01;SPSTS_0030; NÃO TOP
SLSTVB01;SPSTS_0029; NÃO TOP
TESTE;0; NÃO TOP
SLPGVA02;SPPGE_0018; NÃO TOP
SP6626;SPFAT_0007;NÃO TOP
SP8432;SPMAU_0029; NÃO TOP
SPSPO_PTN0061;0; NÃO TOP
SPO-SP1318-THWP01;0; NÃO TOP
SP5615;SPICS_0010;NÃO TOP
SP8840;SPMCZ_0041;NÃO TOP
SP3628;SPSPO_3879;NÃO TOP
SP4020;SPSPO_3898;NÃO TOP
SP8738;SPIAQ_0029; NÃO TOP
SP3410;SPSPO_3895;NÃO TOP
SP8830;SPMCZ_0034; NÃO TOP
SP5036;SPOCO_0052; NÃO TOP
SP8843;SPMCZ_0037; NÃO TOP
SP1564;SPSPO_4031;NÃO TOP
SP2732;SPSPO_2964; NÃO TOP
SP8219;SPSCN_0024;NÃO TOP
SP8161;SPSNE_0077;NÃO TOP
GRS-SP7088-THWP01;0; NÃO TOP
SPSPO_MSAN2147;0; NÃO TOP
GRS-SP7087-THWP01;0; NÃO TOP
SPO-SP3412-THWP01;0; NÃO TOP
SPSPO_MSAN1970;0; NÃO TOP
SPSPO_MSAN1681;0; NÃO TOP
SPO-SP2338-THWP01;0; NÃO TOP
SPO-SP2451-THWP01;0; NÃO TOP
SPSPO_MSAN2335;0; NÃO TOP
GRS-SP7081-THWP01;0; NÃO TOP
SPB-SP6014-THWP01;0; NÃO TOP
SPO-SP0516-THWP01;0; NÃO TOP
SPO-SPCS02-THWP01;0; NÃO TOP
SPO-SPCS09-THWP01;0; NÃO TOP
SPSPO_MSAN2345;0; NÃO TOP
SPSPO_MSAN2340;0; NÃO TOP
SPO_SAJL01_THWP01;0; NÃO TOP
SPSPO_MSAN2339;0; NÃO TOP
SPSPO_MSAN2338;0; NÃO TOP
SPSPO_MSAN2344;0; NÃO TOP
SPSPO_MSAN2048;0; NÃO TOP
SPSPO_MSAN2016;0; NÃO TOP
SPSPO_MSAN2050;0; NÃO TOP
SPSPO_MSAN2049;0; NÃO TOP
SP2729;SPSPO_2931; NÃO TOP
SI2390;SPJCI_0024;NÃO TOP
SP7075;SPGRS_0085; NÃO TOP
SP5117;SPCIV_0017; NÃO TOP
SP8732;SPFAV_0007; NÃO TOP
SP2724;SPSPO_2926; NÃO TOP
SP2730;SPSPO_2932; NÃO TOP
SI2716;SPADA_0011;NÃO TOP
SP7067;SPGRS_0087; NÃO TOP
SP8744;SPPOA_0005; NÃO TOP
SP3523;SPSPO_3964;NÃO TOP
SP4644;SPSPO_3994;NÃO TOP
SI2915;SPSJC_0185;NÃO TOP
SP3585;SPSPO_3963;NÃO TOP
SP4028;SPSPO_3881;NÃO TOP
SI5052;SPSOC_0078;NÃO TOP
SI2904;SPSJC_0175;NÃO TOP
SP3748;SPSPO_1096; NÃO TOP
SP4430;SPSPO_3948;NÃO TOP
SP5429;SPTBS_0012; NÃO TOP
SP0810;SPSPO_2886; NÃO TOP
SP4627;SPSPO_3839;NÃO TOP
SP2840;SPSPO_3889;NÃO TOP
SP4606;SPSPO_3929;NÃO TOP
SP8003;SPSBO_0070; NÃO TOP
SP8829;SPMCZ_0035; NÃO TOP
SP8431;SPMAU_0027; NÃO TOP
SP4027;SPSPO_3991;NÃO TOP
SP1947;SPSPO_3021; NÃO TOP
SP2550;SPSPO_3760; NÃO TOP
SPSPO_MSAN2051;0; NÃO TOP
SPSPO_MSAN2052;0; NÃO TOP
SPSPO_MSAN2054;0; NÃO TOP
GRS-SP7069-THWP01;0; NÃO TOP
OCO-SP5037-THWP01;0; NÃO TOP
SPO-SP4327-THWP01;0; NÃO TOP
GRS-SP7091-THWP01;0; NÃO TOP
SPO-SP2513-THWP01;0; NÃO TOP
SBO-SP8002-THWP01;0; NÃO TOP
SPO-SACM01-THWP01;0; NÃO TOP
SPO-SP3717-THWP01;0; NÃO TOP
SPO-SPSG01-THWP01;0; NÃO TOP
SPO-SP1836-THWP01;0; NÃO TOP
SPO-SP2336-THWP01;0; NÃO TOP
OCO-SP5055-THWP01;0; NÃO TOP
GRS-SP7085-THWP01;0; NÃO TOP
SPO-SP2536-THWP01;0; NÃO TOP
SNE-SP8147-THWP01;0; NÃO TOP
SPO-SP1430-THWP01;0; NÃO TOP
MAU-SP8437-THWP01;0; NÃO TOP
SPO-SP3811-THWP01;0; NÃO TOP
TBS-SP1968-THWP01;0; NÃO TOP
SPO-SP3616-THWP01;0; NÃO TOP
SPO-SPAI09-THWP01;0; NÃO TOP
MAU-SP8427-THWP01;0; NÃO TOP
SPSPO_FTTB0020;0; NÃO TOP
SLPGBP01;SPPGE_0001; NÃO TOP
SLBAAH06;SPBRE_0023; NÃO TOP
SLSAJL02;SPSNE_0051; NÃO TOP
JAI-SP6441-THWP01;0; NÃO TOP
SPO-SP2550-THWP01;0; NÃO TOP
CIV-SP5113-THWP01;0; NÃO TOP
SPO-SP4414-THWP01;0; NÃO TOP
SBO-SP8069-THWP01;0; NÃO TOP
SLSTSM01;SPSTS_0028; NÃO TOP
SPO-SPVP05-THWP01;0; NÃO TOP
SPSPO_MSAN1988;0; NÃO TOP
SPSPO_MSAN2053;0; NÃO TOP
SPO-SPMM21-THWP01;0; NÃO TOP
COA-COGJ03-THWP01;0; NÃO TOP
SPSPO_MSAN1690;0; NÃO TOP
SPO-SPPRE19-THWP01;0; NÃO TOP
SPSPO_MSAN1729;0; NÃO TOP
GRS-SP7099-THWP01;0; NÃO TOP
TBS-SP5430-THWP01;0; NÃO TOP
SPSPO_PTN0082;0; NÃO TOP
SP3765;SPSPO_3862;NÃO TOP
SP5228;SPBRE_0065; NÃO TOP
SPO-SP5034-THWP01;0; NÃO TOP
SPO-SP1559-THWP01;0; NÃO TOP
SNE-SP8145-THWP01;0; NÃO TOP
OCO-SP5033-THWP01;0; NÃO TOP
BRE-BAAH17-THWP01;0; NÃO TOP
SNE-SP8143-THWP0;0; NÃO TOP
TBS-SP5415-THWP01;0; NÃO TOP
SPO-SP2840-THWP01;0; NÃO TOP
SP9959;SPSPO_0761; NÃO TOP
SPSPO_MSAN1687;0; NÃO TOP
SPSPO_MSAN2285;0; NÃO TOP
SPSPO_MSAN2001;0; NÃO TOP
SPSPO_MSAN1978;0; NÃO TOP
SPO-SPIB52-THWP01;0; NÃO TOP
SPSPO_MSAN1694;0; NÃO TOP
AIA-SP7318-THWP01;0; NÃO TOP
SPSPO_MSAN2018;0; NÃO TOP
SPSPO_MSAN1735;0; NÃO TOP
SPSPO_MSAN2291;0; NÃO TOP
SPSPO_MSAN2292;0; NÃO TOP
OCO-BN003-HWP01;0; NÃO TOP
SPO-VZA01-PDW01;0; NÃO TOP
SPSPO_MSAN1736;0; NÃO TOP
SPO-CVO01-THWW06;0; NÃO TOP
SPSPO_MSAN1451;0; NÃO TOP
GRS-SP7073-THWP01;0; NÃO TOP
SPSPO_MSAN1703;0; NÃO TOP
SPSPO_MSAN1796;0; NÃO TOP
SPSPO_MSAN1848;0; NÃO TOP
SPSPO_MSAN1854;0; NÃO TOP
SPSPO_MSAN1823;0; NÃO TOP
SI2901;SPSJC_0171;NÃO TOP
SLSTVN01;SPSTS_0032; NÃO TOP
SPO-SP3726-THWP01;0; NÃO TOP
SPO-SP1564-THWP01;0; NÃO TOP
SNE-SP8149-THWP01;0; NÃO TOP
SPO-SP3865-THWP01;0; NÃO TOP
GRS-SP7066-THWP01;0; NÃO TOP
SLIPJM01;SPITE_0013;NÃO TOP
SLSOCM05;SPSOC_0078; NÃO TOP
SLSTEM02;SPSTS_0010; NÃO TOP
SLSTBQ02;SPSTS_0005; NÃO TOP
SLSPX403;SPSPO_3820;NÃO TOP
SLSTMC02;SPSTS_0019; NÃO TOP
SLSTPP04;SPSTS_0059; NÃO TOP
SP3830;SPSPO_3892;NÃO TOP
SP5041;SPOCO_0055; NÃO TOP
SLSTES01;SPSTS_0012; NÃO TOP
GRS-BN009-HWP01;0; NÃO TOP
GRS-BN010-HWP01;0; NÃO TOP
SPO-SP0108-THWP01;0; NÃO TOP
GRS-SP7075-THWP01;0; NÃO TOP
RMDISPO-PEN01-01;0; NÃO TOP
RMDISPO-GJA01-01;0; NÃO TOP
RMDISPO-COM01-01;0; NÃO TOP
RMDISPO-RSL01-01;0; NÃO TOP
SNE-SP8171-THWP01;0; NÃO TOP
SPO-SP1969-THWP01;0; NÃO TOP
SBO-SP8065-THWP01;0; NÃO TOP
AIA-SP7320-THWP01;0; NÃO TOP
SPO-SP2439-THWP01;0; NÃO TOP
SPO-SP2724-THWP01;0; NÃO TOP
SPO-SP3248-THWP01;0; NÃO TOP
RMDISPO-LPN01-01;0; NÃO TOP
SPO-SP1228-THWP01;0; NÃO TOP
SPO-SP2732-THWP01;0; NÃO TOP
SPO-SP1307-THWP01;0; NÃO TOP
SLTSJM01;SPTBS_0012;NÃO TOP
SP3752;SPSPO_3856;NÃO TOP
SP0129;SPSPO_3958;NÃO TOP
SP1745;SPSPO_2915; NÃO TOP
SP8434;SPMAU_0039;NÃO TOP
SP3230;SPSPO_4317;NÃO TOP
SP7910;SPGRS_0123;NÃO TOP
SP5524;SPCOA_0035; NÃO TOP
SP1730;SPSPO_3995;NÃO TOP
SP3110;SPSPO_3957;NÃO TOP
SP7323;SPAIA_0025;NÃO TOP
SP8060;SPSBO_0107;NÃO TOP
SP3445;SPSPO_3968;NÃO TOP
ASPO20;SPSPO_0672; NÃO TOP
ASPO19;SPSPO_0672; NÃO TOP
MWE-SP-SP8740-N1;SPIAQ_0031; NÃO TOP
MWE-SP-SPIB07-N1;SPSPO_0186; NÃO TOP
SPX900;SPSPO_4472;NÃO TOP
MWE-SP-FRBC04-N1;SPFCR_0011; NÃO TOP
ASPO21;SPSPO_0729; NÃO TOP
SP2152;SPSPO_3026; NÃO TOP
SP0713;SPSPO_4018;NÃO TOP
SP3129;SPSPO_3959;NÃO TOP
SPO-SPBU16-THWP01;0; NÃO TOP
SPO-SPPZ02-HWP01;0; NÃO TOP
SPSPO_MSAN1680;0; NÃO TOP
CIV-SP5123-THWP01;0; NÃO TOP
SP3150;SPSPO_3970;NÃO TOP
SP2936;SPSPO_3877;NÃO TOP
SPSPO_MSAN2099;0; NÃO TOP
SPSPO_MSAN2104;0; NÃO TOP
SPO-SP2117-THWP01;0; NÃO TOP
SNE-SP8177-THWP01;0; NÃO TOP
SPO-SP4430-THWP01;0; NÃO TOP
SPSPO_MSAN1476;0; NÃO TOP
SPO-SP3628-THWP01;0; NÃO TOP
SP1160;SPSPO_4013;NÃO TOP
SP7094;SPGRS_0116;NÃO TOP
SP7909;SPGRS_0162;NÃO TOP
SP2320;SPSPO_3754; NÃO TOP
SP8339;SPDDA_0031; NÃO TOP
SP2319;SPSPO_3753; NÃO TOP
SP8141;SPSNE_0065; NÃO TOP
SPY025;SPSPO_4530;NÃO TOP
SP5048;SPOCO_0068;NÃO TOP
SP2117;SPSPO_3748; NÃO TOP
SP8714;SPIAQ_0013; NÃO TOP
SPO-SP3129-THWP01;0; NÃO TOP
DDA-SP8325-THWP01;0; NÃO TOP
SPSPO_MSAN2122;0; NÃO TOP
GRS-SP7901-THWP01;0; NÃO TOP
GRS-BN013-HWP01;0; NÃO TOP
SPSPO_FTTB0021;0; NÃO TOP
GRS-SP7096-THWP01;0; NÃO TOP
SPSPO_SW0343;0; NÃO TOP
SPO-SP3110-THWP01;0; NÃO TOP
SPSPO_RT0017;0; NÃO TOP
SP2335;SPSPO_3980;NÃO TOP
SP4505;SPSPO_3882;NÃO TOP
SP3452;SPSPO_4361;NÃO TOP
SP8837;SPMCZ_0047;NÃO TOP
SPX521;SPSPO_4056;NÃO TOP
SLSTCT02;SPSTS_0036; NÃO TOP
SPX585;SPSPO_4119;NÃO TOP
SPX626;SPSPO_4161;NÃO TOP
SPX518;SPSPO_4054;NÃO TOP
SPX540;SPSPO_4078;NÃO TOP
SPX642;SPSPO_4179;NÃO TOP
SPX533;SPSPO_4071;NÃO TOP
SPX538;SPSPO_4076;NÃO TOP
SPX609;SPSPO_4144;NÃO TOP
SPX647;SPSPO_4186;NÃO TOP
SPX649;SPSPO_4188;NÃO TOP
SPX584;SPSPO_4118;NÃO TOP
SPX517;SPSPO_4053;NÃO TOP
SPX576;SPSPO_4111;NÃO TOP
SPX613;SPSPO_4146;NÃO TOP
SPX618;SPSPO_4153;NÃO TOP
SPO-SPIB02-THWP01;0; NÃO TOP
SPX508;SPSPO_4045;NÃO TOP
SP8338;SPDDA_0039;NÃO TOP
SP7912;SPGRS_0119;NÃO TOP
SP5529;SPCOA_0038; NÃO TOP
SPSPO_SW0344;0; NÃO TOP
SPO-SP3748-THWP01;0; NÃO TOP
SPSPO_MSAN2167;0; NÃO TOP
SPSPO_FTTB0012;0; NÃO TOP
SPSPO_MSAN2364;0; NÃO TOP
SPSPO_FTTB0011;0; NÃO TOP
SPSPO_MSAN2343;0; NÃO TOP
SPO-SPTT08-THWP01;0; NÃO TOP
SPSPO_MSAN2166;0; NÃO TOP
SPSPO_MSAN2341;0; NÃO TOP
SP1425;SPSPO_2905; NÃO TOP
SP5519;SPCOA_0036; NÃO TOP
SPO-TIA01-PDW01;0; NÃO TOP
CAS-MVZ01-PDW03;0; NÃO TOP
SPO-CNU01-PDW03;0; NÃO TOP
SPO-CNU01-PDW02;0; NÃO TOP
CAS-MVZ01-PDW01;0; NÃO TOP
SPO-CNU01-PDW04;0; NÃO TOP
SPB-SKY01-PDW01;0; NÃO TOP
CAS-MVZ01-PDW02;0; NÃO TOP
SPO-CSP01-PDW01;0; NÃO TOP
SPO-LAP01-PDW13;0; NÃO TOP
SPO-LAP01-PDW04;0; NÃO TOP
BRE-TMK01-PDW01;0; NÃO TOP
SPO-LAP01-PDW08;0; NÃO TOP
SPO-LAP01-PDW14;0; NÃO TOP
SPO-PSO01-PDW01;0; NÃO TOP
SPO-LAP01-PDW05;0; NÃO TOP
SPO-GVT01-PDW01;0; NÃO TOP
SPO-LAP01-PDW12;0; NÃO TOP
SPO-MGA01-PDW01;0; NÃO TOP
SPO-LAP01-PDW06;0; NÃO TOP
SPO-LOW01-PDW01;0; NÃO TOP
SPO-LAP01-PDW07;0; NÃO TOP
SPO-LAP01-PDW10;0; NÃO TOP
SPO-CNU01-PDW05;0; NÃO TOP
SPO-LOW02-PDW01;0; NÃO TOP
CAS-MVZ01-PDW04;0; NÃO TOP
SPO-LAP01-PDW09;0; NÃO TOP
SPO-DHC01-PDW01;0; NÃO TOP
SPO-LAP01-PDW01;0; NÃO TOP
SPO-DHC01-PDW02;0; NÃO TOP
SPO-CNU01-PDW01;0; NÃO TOP
SPO-LAP01-PDW03;0; NÃO TOP
SPO-LAP01-PDW11;0; NÃO TOP
SP5049;SPOCO_0069;NÃO TOP
SP2241;SPSPO_3842;NÃO TOP
SLSPX405;SPSPO_3815;NÃO TOP
SPX501;SPSPO_4040; NÃO TOP
SP2207;SPSPO_4332;NÃO TOP
SPX512;SPSPO_4048; NÃO TOP
SPX519;SPSPO_4193; NÃO TOP
SP1231;SPSPO_4001;NÃO TOP
SI9415;SPLRA_0032; NÃO TOP
SPX503;SPSPO_4198; NÃO TOP
SPX515;SPSPO_4051; NÃO TOP
SP8059;SPSBO_0097;NÃO TOP
SPX520;SPSPO_4055; NÃO TOP
SPX522;SPSPO_4199;NÃO TOP
SP7316;SPAIA_0027;NÃO TOP
SPX527;SPSPO_4061; NÃO TOP
SPX531;SPSPO_4066; NÃO TOP
SPX536;SPSPO_4074; NÃO TOP
SPX539;SPSPO_4077; NÃO TOP
SPX523;SPSPO_4057; NÃO TOP
SPX529;SPSPO_4063; NÃO TOP
SPX532;SPSPO_4067; NÃO TOP
SPX537;SPSPO_4075; NÃO TOP
SPX543;SPSPO_4080; NÃO TOP
SPO-RCD01-PDW01;0; NÃO TOP
HORT-IBM01-PDW02;0; NÃO TOP
JAI-AFO01-PDW01;0; NÃO TOP
HORT-IBM01-PDW01;0; NÃO TOP
SPSPO_MSAN2363;0; NÃO TOP
SPSPO_MSAN2362;0; NÃO TOP
SPX524;SPSPO_4058; NÃO TOP
SPX525;SPSPO_4059; NÃO TOP
SPX528;SPSPO_4062; NÃO TOP
SPX530;SPSPO_4064; NÃO TOP
SPX534;SPSPO_4072; NÃO TOP
SPX535;SPSPO_4073; NÃO TOP
SPX542;SPSPO_4079; NÃO TOP
SPX544;SPSPO_4081; NÃO TOP
ROPCUN01;0; NÃO TOP
RONBRD01;0; NÃO TOP
ROAHRD02;0; NÃO TOP
ROPQCT01;0; NÃO TOP
AGG-SP-APPE01-N1;0; NÃO TOP
ROCAJE01;0; NÃO TOP
RODGRD01;0; NÃO TOP
ROGGRD01;0; NÃO TOP
AMR-DHC01-HWS01;0; NÃO TOP
ROOURD03;0; NÃO TOP
ROMKVM01;0; NÃO TOP
MAR-EQL01-THWP01;0; NÃO TOP
SP-ACH-RAP-0001;0; NÃO TOP
SP8064;SPSBO_0079; NÃO TOP
SI2363;SPSJC_0164;NÃO TOP
SP8740;SPIAQ_0031;NÃO TOP
SP2242;SPSPO_3890;NÃO TOP
SLOSRO01;SPOCO_0055;NÃO TOP
SP1148;SPSPO_0996; NÃO TOP
SP3250;SPSPO_3841;NÃO TOP
SP1931;SPSPO_3975;NÃO TOP
SP5433;SPTBS_0018; NÃO TOP
SPO-SP2241-THWP01;0; NÃO TOP
SNE-SP8141-THWP01;0; NÃO TOP
SPO-SP2335-THWP01;0; NÃO TOP
SBO-SP8085-THWP01;0; NÃO TOP
SPO-SP4027-THWP01;0; NÃO TOP
SPO-SP2152-THWP01;0; NÃO TOP
SP2334;SPSPO_3756; NÃO TOP
SP8726;SPFAV_0006; NÃO TOP
SP4320;SPSPO_3951;NÃO TOP
SP2515;SPSPO_3988;NÃO TOP
SP5434;SPEMB_0023; NÃO TOP
SLSPJP47;SPSPO_0995;NÃO TOP
SP4345;SPSPO_4024;NÃO TOP
SP7095;SPGRS_0126;NÃO TOP
SP8795;SPSZN_0023;NÃO TOP
SP7317;SPAIA_0028;NÃO TOP
SP5455;SPTBS_0019; NÃO TOP
SP8329;SPDDA_0043;NÃO TOP
SPSPO_SWAG0017_;0; NÃO TOP
SLSAVB03;SPSNE_0015;NÃO TOP
SLCOPI01;SPCOA_0035;NÃO TOP
SP7609;SPBGP_0011;NÃO TOP
SP2235;SPSPO_3024; NÃO TOP
SI9057;SPCAS_0142; NÃO TOP
SLSMPI01;SPSUM_0005; NÃO TOP
SP0730;SPSPO_3992;NÃO TOP
SP5118;SPCIV_0018;NÃO TOP
SLIQJM02;SPIAQ_0013; NÃO TOP
SLCOJL01;SPCOA_0036;NÃO TOP
SP5059;SPOCO_0076;NÃO TOP
RMAGSPO-LMO01-01_;0; NÃO TOP
SPO-SP4131-THWP01;0; NÃO TOP
SPSPO_SWAG0018_;0; NÃO TOP
SPO-COGJ03-THWP01;0; NÃO TOP
SLSMBL01;SPSUM_0001; NÃO TOP
SP0711;SPSPO_0060; NÃO TOP
SP2327;SPSPO_0100; NÃO TOP
SLEBJS08;SPEMB_0023; NÃO TOP
SP2360;SPSPO_0930; NÃO TOP
SP0607;SPSPO_3743; NÃO TOP
SI2364;SPSJC_0165;NÃO TOP
SP8084;SPSBO_0085; NÃO TOP
SLSPVG04;SPSPO_0466;NÃO TOP
SP2419;SPSPO_0414; NÃO TOP
SP8308;SPDDA_0021; NÃO TOP
SP5439;SPEMB_0017; NÃO TOP
SP6020;SPSPB_0017;NÃO TOP
SP8085;SPSBO_0086; NÃO TOP
SP1573;SPSPO_3567; NÃO TOP
SP5328;SPJAD_0007;NÃO TOP
SP2118;SPSPO_3749; NÃO TOP
SP5112;SPCIV_0015; NÃO TOP
SP3753;SPSPO_3883;NÃO TOP
SP8062;SPSBO_0077; NÃO TOP
SP1227;SPSPO_2898; NÃO TOP
SP1812;SPSPO_2916; NÃO TOP
SP5031;SPOCO_0050;NÃO TOP
SP8078;SPSBO_0084; NÃO TOP
SBO-SP8007-THWP01;0; NÃO TOP
SPO-SP4320-THWP01;0; NÃO TOP
OCO-SP5041-THWP01;0; NÃO TOP
SPO-SP2936-THWP01;0; NÃO TOP
SPO-SP3752-THWP01;0; NÃO TOP
SPO-SP3766-THWP01;0; NÃO TOP
BGP-SP7609-THWP01;0; NÃO TOP
MAU-SP8431-THWP01;0; NÃO TOP
SLSBJG01;SPSBO_0086;NÃO TOP
RTACSPO0302;0; NÃO TOP
GRP-SP7074-THWP01;0; NÃO TOP
